show_id,date_added,added_year
80167699,"July 1, 2017",2017
80107948,"July 1, 2017",2017
80093106,"July 1, 2017",2017
80171528,"July 1, 2017",2017
80093104,"July 1, 2017",2017
80106979,"July 1, 2016",2016
80150242,"January 9, 2019",2019
80077923,"January 8, 2016",2016
80096786,"January 7, 2017",2017
80200744,"January 6, 2018",2018
80125627,"January 6, 2017",2017
81037970,"January 5, 2019",2019
81037986,"January 5, 2019",2019
80002667,"January 5, 2018",2018
80148595,"January 5, 2017",2017
80038358,"January 5, 2017",2017
80134893,"January 4, 2017",2017
80097389,"January 30, 2019",2019
80117940,"January 29, 2017",2017
81047900,"January 28, 2019",2019
80148920,"January 25, 2017",2017
80163053,"January 23, 2018",2018
80079427,"January 22, 2016",2016
80149575,"January 20, 2017",2017
80144448,"January 20, 2017",2017
80119375,"January 19, 2017",2017
80133139,"January 18, 2017",2017
80118718,"January 16, 2017",2017
81047445,"January 15, 2019",2019
81044856,"January 15, 2019",2019
80154682,"January 15, 2018",2018
80116307,"January 15, 2018",2018
80106440,"January 15, 2017",2017
80144144,"January 14, 2017",2017
80106504,"January 14, 2017",2017
80141335,"January 14, 2017",2017
80115030,"January 13, 2020",2020
80113667,"January 13, 2017",2017
80098203,"January 12, 2017",2017
80099306,"January 10, 2020",2020
80135276,"January 1, 2020",2020
80108616,"January 1, 2019",2019
80195885,"January 1, 2019",2019
80208908,"January 1, 2018",2018
80138615,"January 1, 2018",2018
80131236,"January 1, 2018",2018
80139199,"January 1, 2018",2018
80208830,"January 1, 2018",2018
80155790,"January 1, 2018",2018
80154688,"January 1, 2017",2017
80117742,"January 1, 2017",2017
80152741,"January 1, 2017",2017
80097375,"January 1, 2017",2017
80118002,"January 1, 2017",2017
80153131,"February 8, 2019",2019
80094258,"February 6, 2019",2019
80059410,"February 5, 2016",2016
80157760,"February 4, 2017",2017
80123777,"February 28, 2019",2019
81017530,"February 28, 2019",2019
80103313,"February 28, 2017",2017
80159955,"February 27, 2017",2017
80214579,"February 26, 2018",2018
80039717,"February 26, 2016",2016
80100261,"February 23, 2017",2017
80992973,"February 22, 2019",2019
80057509,"February 22, 2019",2019
80118004,"February 22, 2017",2017
80117596,"February 20, 2017",2017
80098490,"February 2, 2017",2017
80121386,"February 19, 2017",2017
80158772,"February 19, 2017",2017
80152627,"February 19, 2017",2017
80149259,"February 18, 2017",2017
80107808,"February 17, 2017",2017
80123910,"February 17, 2017",2017
80103428,"February 17, 2017",2017
80113673,"February 17, 2017",2017
80106438,"February 16, 2017",2017
80159877,"February 15, 2019",2019
81043343,"February 15, 2019",2019
80144372,"February 15, 2018",2018
80152155,"February 15, 2017",2017
80167461,"February 15, 2017",2017
80134887,"February 14, 2017",2017
80147513,"February 11, 2017",2017
80103818,"February 10, 2017",2017
81059656,"February 1, 2019",2019
80106984,"February 1, 2019",2019
80104316,"February 1, 2019",2019
81059649,"February 1, 2019",2019
80141928,"February 1, 2018",2018
80198055,"February 1, 2018",2018
80163352,"February 1, 2018",2018
80217040,"February 1, 2018",2018
80171291,"February 1, 2018",2018
80093105,"February 1, 2017",2017
80127604,"February 1, 2017",2017
80156767,"February 1, 2017",2017
80159668,"February 1, 2017",2017
80152745,"February 1, 2017",2017
80167843,"February 1, 2017",2017
80098200,"December 9, 2016",2016
80156405,"December 8, 2017",2017
80103392,"December 8, 2016",2016
80098288,"December 8, 2016",2016
80126997,"December 6, 2019",2019
80117746,"December 6, 2016",2016
80142615,"December 6, 2016",2016
80115673,"December 6, 2016",2016
80105691,"December 6, 2016",2016
80104103,"December 5, 2016",2016
80117080,"December 4, 2016",2016
80115134,"December 31, 2016",2016
80098284,"December 31, 2016",2016
80022613,"December 30, 2018",2018
80163263,"December 30, 2017",2017
80103374,"December 3, 2019",2019
80151663,"December 28, 2018",2018
80098103,"December 26, 2018",2018
80134885,"December 23, 2016",2016
80136548,"December 23, 2016",2016
80097363,"December 23, 2016",2016
80131551,"December 22, 2018",2018
80132411,"December 21, 2016",2016
80107030,"December 20, 2017",2017
80163222,"December 20, 2016",2016
80117628,"December 20, 2016",2016
80115102,"December 2, 2016",2016
80098467,"December 2, 2016",2016
80098491,"December 2, 2016",2016
80155902,"December 19, 2017",2017
80105358,"December 19, 2016",2016
80108691,"December 19, 2016",2016
80144803,"December 16, 2016",2016
80127459,"December 16, 2016",2016
80125782,"December 15, 2019",2019
80197310,"December 15, 2017",2017
80218586,"December 15, 2017",2017
80203788,"December 15, 2017",2017
80227673,"December 15, 2017",2017
80098810,"December 15, 2016",2016
80104182,"December 14, 2016",2016
81172747,"December 13, 2019",2019
80139397,"December 12, 2017",2017
80107019,"December 12, 2017",2017
80124728,"December 12, 2016",2016
80205065,"December 11, 2017",2017
80104420,"December 11, 2016",2016
81001121,"December 10, 2018",2018
80144453,"December 10, 2018",2018
80135353,"December 1, 2018",2018
80191513,"December 1, 2017",2017
80104240,"December 1, 2016",2016
80149282,"December 1, 2016",2016
80154176,"December 1, 2016",2016
80080617,"August 7, 2019",2019
80184868,"August 7, 2017",2017
81001278,"August 6, 2019",2019
80138681,"August 5, 2017",2017
80167488,"August 5, 2017",2017
80142222,"August 5, 2017",2017
80156927,"August 5, 2017",2017
80108759,"August 5, 2016",2016
80057578,"August 5, 2016",2016
80104648,"August 4, 2018",2018
80163159,"August 27, 2017",2017
80152442,"August 26, 2017",2017
80161232,"August 26, 2017",2017
80097431,"August 26, 2016",2016
80057691,"August 26, 2016",2016
80163366,"August 25, 2017",2017
81036530,"August 24, 2019",2019
80163054,"August 22, 2017",2017
80134952,"August 21, 2017",2017
80162179,"August 20, 2017",2017
80087354,"August 2, 2018",2018
80099083,"August 2, 2018",2018
80104257,"August 2, 2018",2018
80234464,"August 19, 2018",2018
80153897,"August 19, 2017",2017
80138469,"August 19, 2017",2017
80118930,"August 19, 2016",2016
80162142,"August 13, 2017",2017
80168033,"August 10, 2017",2017
80124099,"August 1, 2019",2019
80094096,"August 1, 2019",2019
80190149,"August 1, 2017",2017
80190148,"August 1, 2017",2017
80147321,"August 1, 2017",2017
80151962,"August 1, 2017",2017
80190146,"August 1, 2017",2017
80114501,"August 1, 2017",2017
80187107,"August 1, 2017",2017
80167646,"August 1, 2017",2017
80185861,"August 1, 2017",2017
80109260,"August 1, 2016",2016
80202076,"April 9, 2018",2018
80091879,"April 8, 2016",2016
80105690,"April 7, 2017",2017
80161104,"April 6, 2018",2018
80098839,"April 6, 2017",2017
80227115,"April 4, 2018",2018
80227113,"April 4, 2018",2018
80227116,"April 4, 2018",2018
80227114,"April 4, 2018",2018
80157889,"April 29, 2019",2019
80048940,"April 29, 2016",2016
80096782,"April 27, 2019",2019
80158042,"April 25, 2017",2017
80117684,"April 25, 2017",2017
80106337,"April 25, 2017",2017
80174097,"April 2, 2019",2019
80112518,"April 19, 2019",2019
81035844,"April 18, 2019",2019
81035842,"April 18, 2019",2019
80097516,"April 18, 2018",2018
80180225,"April 16, 2018",2018
81086640,"April 15, 2019",2019
80141254,"April 15, 2017",2017
80168301,"April 15, 2017",2017
80098475,"April 15, 2016",2016
80156683,"April 14, 2017",2017
80141185,"April 14, 2017",2017
80171982,"April 14, 2017",2017
80156856,"April 14, 2017",2017
80108518,"April 12, 2019",2019
80149145,"April 12, 2017",2017
80106743,"April 11, 2017",2017
80233085,"April 1, 2019",2019
80141156,"April 1, 2019",2019
80207445,"April 1, 2019",2019
80987611,"April 1, 2018",2018
80245329,"April 1, 2018",2018
80124313,"April 1, 2018",2018
80156408,"April 1, 2018",2018
80131414,"April 1, 2017",2017
80144890,"April 1, 2017",2017
80106786,"April 1, 2017",2017
80115101,"April 1, 2017",2017
80141261,"April 1, 2017",2017
80125512,"April 1, 2017",2017
80104237,"April 1, 2017",2017
80093107,"April 1, 2017",2017
70299204,"September 8, 2017",2017
80057969,"September 8, 2017",2017
80046728,"September 8, 2017",2017
80057700,"September 8, 2017",2017
80045922,"September 8, 2015",2015
80058026,"September 6, 2018",2018
80162141,"September 6, 2017",2017
80095641,"September 6, 2016",2016
80052612,"September 4, 2018",2018
80019931,"September 29, 2015",2015
81002864,"September 28, 2018",2018
80060037,"September 27, 2017",2017
80059432,"September 22, 2015",2015
80066798,"September 18, 2015",2015
80037280,"September 17, 2018",2018
81003984,"September 1, 2018",2018
80205314,"September 1, 2017",2017
80106140,"September 1, 2016",2016
80106137,"September 1, 2016",2016
80102579,"September 1, 2016",2016
80114419,"September 1, 2016",2016
81002592,"October 6, 2018",2018
80084834,"October 31, 2018",2018
80067754,"October 28, 2018",2018
80045783,"October 27, 2015",2015
80081372,"October 25, 2019",2019
80064515,"October 25, 2017",2017
80062011,"October 25, 2015",2015
80205231,"October 24, 2018",2018
80017286,"October 23, 2017",2017
70295169,"October 22, 2019",2019
80039050,"October 22, 2019",2019
70295176,"October 22, 2019",2019
80038442,"October 22, 2015",2015
80039069,"October 2, 2017",2017
80046779,"October 2, 2015",2015
81035749,"October 19, 2018",2018
81035750,"October 19, 2018",2018
80043834,"October 16, 2019",2019
80089199,"October 16, 2016",2016
80043049,"October 16, 2015",2015
80044545,"October 16, 2015",2015
80070182,"October 16, 2015",2015
80203782,"October 15, 2017",2017
80126016,"October 15, 2017",2017
80202089,"October 15, 2017",2017
80201825,"October 15, 2017",2017
80123744,"October 15, 2016",2016
80075009,"October 14, 2015",2015
81016322,"October 11, 2018",2018
80048200,"October 1, 2018",2018
81024713,"October 1, 2018",2018
70303495,"October 1, 2018",2018
80084767,"October 1, 2018",2018
80084667,"October 1, 2018",2018
80062096,"October 1, 2017",2017
80031038,"October 1, 2017",2017
80065930,"October 1, 2017",2017
80075828,"October 1, 2017",2017
80063290,"October 1, 2017",2017
80094453,"October 1, 2016",2016
80092849,"October 1, 2016",2016
80038288,"October 1, 2016",2016
80057565,"November 8, 2018",2018
81002597,"November 8, 2018",2018
80080491,"November 7, 2018",2018
80046777,"November 7, 2018",2018
80147529,"November 25, 2018",2018
80159876,"November 22, 2019",2019
80107037,"November 22, 2016",2016
80080109,"November 21, 2018",2018
80081990,"November 20, 2019",2019
81215439,"November 2, 2019",2019
81214214,"November 2, 2019",2019
80079470,"November 18, 2015",2015
80046819,"November 16, 2019",2019
80075824,"November 15, 2018",2018
80196044,"November 15, 2018",2018
80058424,"November 13, 2015",2015
80060034,"November 12, 2018",2018
80057750,"November 1, 2018",2018
80058851,"November 1, 2018",2018
80067906,"November 1, 2018",2018
81015100,"November 1, 2018",2018
80076581,"November 1, 2018",2018
80079229,"November 1, 2017",2017
80080145,"November 1, 2017",2017
80216215,"November 1, 2017",2017
80144358,"November 1, 2016",2016
80093212,"November 1, 2016",2016
81035845,"May 9, 2019",2019
80059440,"May 8, 2016",2016
80087897,"May 5, 2016",2016
80038335,"May 22, 2015",2015
80011852,"May 22, 2015",2015
80080768,"May 18, 2019",2019
80057278,"May 10, 2017",2017
80082660,"May 10, 2017",2017
80028359,"May 10, 2015",2015
80208082,"May 1, 2019",2019
80990814,"May 1, 2018",2018
80990813,"May 1, 2018",2018
80176698,"May 1, 2017",2017
80165850,"May 1, 2017",2017
80068117,"May 1, 2017",2017
80106505,"May 1, 2017",2017
80083589,"May 1, 2017",2017
80093103,"May 1, 2016",2016
80102305,"May 1, 2016",2016
80107370,"March 9, 2017",2017
80095233,"March 9, 2016",2016
81010874,"March 7, 2019",2019
80075018,"March 7, 2019",2019
80079265,"March 7, 2016",2016
80038296,"March 6, 2015",2015
80011848,"March 6, 2015",2015
80085013,"March 4, 2019",2019
80049193,"March 4, 2019",2019
80131168,"March 31, 2017",2017
80095531,"March 2, 2019",2019
80095806,"March 2, 2017",2017
80058460,"March 18, 2016",2016
80081274,"March 14, 2017",2017
80134515,"March 10, 2017",2017
80134516,"March 10, 2017",2017
80134500,"March 10, 2017",2017
80134604,"March 10, 2017",2017
80134436,"March 10, 2017",2017
80134514,"March 10, 2017",2017
80134420,"March 10, 2017",2017
80134501,"March 10, 2017",2017
80160357,"March 10, 2017",2017
80156925,"March 1, 2019",2019
80223227,"March 1, 2018",2018
80238297,"March 1, 2018",2018
80223228,"March 1, 2018",2018
80196367,"March 1, 2018",2018
80238294,"March 1, 2018",2018
80238292,"March 1, 2018",2018
80223190,"March 1, 2018",2018
80144119,"March 1, 2017",2017
80092850,"March 1, 2016",2016
80093127,"March 1, 2016",2016
81035847,"June 6, 2019",2019
80114804,"June 4, 2019",2019
80015210,"June 29, 2015",2015
80161640,"June 26, 2017",2017
80038420,"June 23, 2015",2015
80173234,"June 20, 2017",2017
80076698,"June 18, 2016",2016
80038159,"June 17, 2017",2017
80037691,"June 16, 2019",2019
80094358,"June 16, 2017",2017
80104706,"June 15, 2017",2017
81092767,"June 1, 2019",2019
80048218,"June 1, 2018",2018
80245626,"June 1, 2018",2018
80158920,"June 1, 2017",2017
80093213,"June 1, 2016",2016
80103623,"June 1, 2016",2016
80048977,"July 8, 2016",2016
80228239,"July 26, 2019",2019
80049094,"July 26, 2018",2018
80049177,"July 26, 2018",2018
80025495,"July 26, 2018",2018
80023689,"July 26, 2018",2018
80038337,"July 26, 2018",2018
80053475,"July 26, 2018",2018
80022605,"July 26, 2018",2018
80029901,"July 26, 2018",2018
80037478,"July 26, 2018",2018
80145512,"July 24, 2017",2017
80073823,"July 19, 2018",2018
80028208,"July 17, 2015",2015
80049979,"July 15, 2018",2018
80106928,"July 15, 2016",2016
80081277,"July 14, 2018",2018
80097221,"July 14, 2016",2016
80148179,"July 13, 2017",2017
80106989,"July 10, 2016",2016
80044731,"July 10, 2015",2015
80992111,"July 1, 2018",2018
80094964,"July 1, 2017",2017
80187323,"July 1, 2017",2017
80053140,"July 1, 2016",2016
80105672,"July 1, 2016",2016
80108386,"July 1, 2016",2016
80085300,"July 1, 2016",2016
80079428,"January 7, 2017",2017
81037985,"January 5, 2019",2019
80213400,"January 5, 2018",2018
80081958,"January 31, 2017",2017
81047899,"January 28, 2019",2019
80057599,"January 16, 2020",2020
80049358,"January 16, 2020",2020
80228321,"January 15, 2018",2018
80105342,"January 15, 2017",2017
80128690,"January 15, 2017",2017
80081960,"January 12, 2017",2017
80032636,"January 1, 2020",2020
81084305,"January 1, 2020",2020
80095807,"January 1, 2020",2020
80066084,"January 1, 2020",2020
80999981,"January 1, 2019",2019
80016588,"January 1, 2019",2019
80147318,"January 1, 2017",2017
80119555,"February 8, 2017",2017
80044834,"February 6, 2016",2016
80038446,"February 5, 2017",2017
80065220,"February 4, 2016",2016
80061160,"February 28, 2017",2017
80092925,"February 27, 2019",2019
80094723,"February 27, 2019",2019
80065327,"February 27, 2019",2019
80050106,"February 27, 2019",2019
80013282,"February 27, 2015",2015
80119235,"February 26, 2017",2017
80071048,"February 25, 2017",2017
80023667,"February 24, 2016",2016
80013271,"February 16, 2019",2019
80201612,"February 15, 2018",2018
80082749,"February 15, 2017",2017
80065214,"February 15, 2017",2017
80157565,"February 15, 2017",2017
80046696,"February 14, 2016",2016
81012294,"February 12, 2019",2019
80080618,"February 1, 2019",2019
81059812,"February 1, 2019",2019
80060060,"February 1, 2017",2017
80091866,"February 1, 2017",2017
80095530,"February 1, 2017",2017
80160347,"December 9, 2016",2016
80081410,"December 9, 2015",2015
80042368,"December 4, 2015",2015
80087891,"December 30, 2018",2018
80044536,"December 3, 2016",2016
80082739,"December 28, 2015",2015
80083594,"December 26, 2015",2015
80052828,"December 25, 2018",2018
81172897,"December 20, 2019",2019
80126996,"December 20, 2019",2019
81036535,"December 20, 2018",2018
80142140,"December 20, 2016",2016
80058480,"December 2, 2018",2018
80039655,"December 18, 2015",2015
80090672,"December 17, 2015",2015
80058477,"December 16, 2019",2019
80074933,"December 15, 2019",2019
80057585,"December 15, 2019",2019
80104116,"December 15, 2017",2017
80220783,"December 15, 2017",2017
80018252,"December 15, 2017",2017
80106230,"December 15, 2017",2017
80093295,"December 15, 2016",2016
80142450,"December 15, 2016",2016
80093812,"December 15, 2016",2016
80085567,"December 15, 2015",2015
80065754,"December 11, 2018",2018
80039517,"December 11, 2015",2015
81149202,"December 1, 2019",2019
81024716,"December 1, 2018",2018
80106306,"December 1, 2018",2018
80203792,"December 1, 2017",2017
80203787,"December 1, 2017",2017
80118982,"December 1, 2016",2016
80149139,"December 1, 2016",2016
80114915,"December 1, 2016",2016
80073100,"December 1, 2015",2015
80204117,"August 7, 2017",2017
80204119,"August 7, 2017",2017
80204118,"August 7, 2017",2017
80044888,"August 6, 2019",2019
80050006,"August 6, 2019",2019
80165221,"August 6, 2017",2017
80042182,"August 31, 2017",2017
80059505,"August 28, 2017",2017
80115152,"August 25, 2016",2016
80163265,"August 21, 2017",2017
80115686,"August 20, 2016",2016
80087743,"August 2, 2018",2018
80209722,"August 19, 2018",2018
80021840,"August 16, 2019",2019
81002212,"August 15, 2018",2018
80176707,"August 15, 2018",2018
80068219,"August 15, 2017",2017
80163191,"August 15, 2017",2017
80184661,"August 15, 2017",2017
80078761,"August 15, 2016",2016
80114111,"August 15, 2016",2016
80044804,"August 14, 2015",2015
80100772,"August 13, 2016",2016
80106737,"August 12, 2017",2017
70296443,"August 10, 2017",2017
70301367,"August 1, 2019",2019
80014727,"August 1, 2019",2019
80081505,"August 1, 2019",2019
81002215,"August 1, 2018",2018
80041339,"August 1, 2018",2018
80190147,"August 1, 2017",2017
80081374,"August 1, 2017",2017
80104552,"August 1, 2016",2016
80094357,"April 9, 2016",2016
70295170,"April 6, 2019",2019
80231064,"April 4, 2018",2018
80081278,"April 26, 2017",2017
81066961,"April 2, 2019",2019
80036657,"April 2, 2017",2017
81035846,"April 18, 2019",2019
81043542,"April 17, 2019",2019
80029368,"April 17, 2015",2015
80081790,"April 15, 2017",2017
80064273,"April 15, 2016",2016
80058247,"April 15, 2016",2016
81083791,"April 1, 2019",2019
80063773,"April 1, 2019",2019
80041337,"April 1, 2018",2018
80049281,"April 1, 2018",2018
80081955,"April 1, 2017",2017
80085439,"April 1, 2016",2016
80064521,"April 1, 2016",2016
