Row ID,Order ID,OrderDateKey,ShipDateKey,CustomerID,ProductID,GeoKey,ShipModeKey,Order Priority,Sales,Quantity,Discount,Profit,Shipping Cost,Ship Days
10164,US-2013-151400,20131206,20131212,BW-11200,FUR-CH-10003353,1269,4,Medium,365.712,3,0.6,-246.888,23.95,6
7295,MX-2013-134663,20131206,20131208,EM-13960,FUR-BO-10003438,347,3,Critical,65.824,1,0.2,0.804,23.07,2
28969,ID-2013-54344,20131206,20131212,NC-18340,TEC-AC-10002533,487,4,Low,286.5,5,0.5,-194.85,21.98,6
42189,UP-2013-9310,20131206,20131210,HH-5010,OFF-BIN-10000170,534,4,High,160.02,6,0.0,6.3,21.34,4
1025,US-2013-128650,20131206,20131211,SW-20350,TEC-AC-10001364,360,4,Medium,153.024,8,0.4,15.264,20.48,5
6848,MX-2013-133270,20131206,20131208,AB-10060,OFF-BI-10004080,65,1,High,130.62,7,0.0,0.0,20.1,2
31445,CA-2013-114489,20131206,20131210,JE-16165,TEC-PH-10001448,1648,4,High,149.97,3,0.0,5.9988,18.15,4
23448,IN-2013-36557,20131206,20131210,RB-19330,OFF-SU-10000932,248,4,High,101.01,7,0.0,15.12,18.02,4
7297,MX-2013-134663,20131206,20131208,EM-13960,OFF-PA-10000081,347,3,Critical,59.58,3,0.0,9.48,17.3,2
50548,UP-2013-3560,20131206,20131212,MS-7710,OFF-ACM-10002045,1653,4,Medium,199.68,4,0.0,99.84,16.86,6
31447,CA-2013-114489,20131206,20131210,JE-16165,OFF-BI-10002735,1648,4,High,171.55,5,0.0,80.6285,16.79,4
46373,UP-2013-4830,20131206,20131212,EM-3810,OFF-HOO-10003338,1652,4,Medium,194.34,2,0.0,71.88,14.93,6
44409,SG-2013-2440,20131206,20131210,HF-4995,FUR-IKE-10003682,306,4,Medium,245.04,2,0.0,9.78,14.64,4
28532,ID-2013-10468,20131206,20131211,TC-21145,TEC-PH-10001321,487,4,Medium,139.77,2,0.5,-81.09,13.35,5
7292,MX-2013-134663,20131206,20131208,EM-13960,OFF-FA-10003892,347,3,Critical,47.8,5,0.0,10.9,12.09,2
6418,MX-2013-101210,20131206,20131209,ML-17395,OFF-FA-10003977,689,3,Critical,74.48,7,0.0,35.0,11.55,3
23450,IN-2013-36557,20131206,20131210,RB-19330,OFF-EN-10000315,248,4,High,111.72,7,0.0,21.21,11.18,4
23451,IN-2013-36557,20131206,20131210,RB-19330,OFF-EN-10003000,248,4,High,73.92,2,0.0,29.52,10.99,4
1485,MX-2013-129952,20131206,20131211,BD-11320,OFF-SU-10004246,48,4,Medium,118.2,6,0.0,20.04,10.91,5
44410,SG-2013-2440,20131206,20131210,HF-4995,TEC-MEM-10001409,306,4,Medium,142.68,2,0.0,19.92,10.84,4
6850,MX-2013-133270,20131206,20131208,AB-10060,OFF-FA-10000700,65,1,High,45.0,5,0.0,1.8,10.82,2
7291,MX-2013-134663,20131206,20131208,EM-13960,OFF-PA-10002303,347,3,Critical,49.6,5,0.0,0.4,10.82,2
41263,CA-2013-146374,20131206,20131211,HE-14800,OFF-EN-10004483,803,3,Medium,109.69,7,0.0,51.5543,10.46,5
21258,IN-2013-29340,20131206,20131207,AH-10690,OFF-PA-10004727,1651,1,Medium,105.96,4,0.0,33.84,10.25,1
35481,CA-2013-143749,20131206,20131208,AG-10300,FUR-BO-10002853,768,1,Critical,81.94,1,0.0,20.485,9.11,2
44929,IR-2013-350,20131206,20131210,BS-1800,FUR-OFF-10001125,1654,3,Medium,143.4,1,0.0,51.6,7.44,4
23449,IN-2013-36557,20131206,20131210,RB-19330,OFF-BI-10000590,248,4,High,48.42,1,0.0,9.18,6.41,4
28970,ID-2013-54344,20131206,20131212,NC-18340,OFF-BI-10001200,487,4,Low,36.0,5,0.5,-31.05,6.39,6
1486,MX-2013-129952,20131206,20131211,BD-11320,OFF-EN-10004989,48,4,Medium,72.0,4,0.0,5.04,5.41,5
6849,MX-2013-133270,20131206,20131208,AB-10060,OFF-BI-10004624,65,1,High,96.8,10,0.0,6.6,5.36,2
7293,MX-2013-134663,20131206,20131208,EM-13960,OFF-ST-10004412,347,3,Critical,32.0,1,0.0,1.6,4.91,2
15225,ES-2013-4011169,20131206,20131212,MZ-17335,OFF-BI-10002718,1655,4,Medium,72.0,5,0.0,3.6,4.13,6
3052,MX-2013-100678,20131206,20131211,SJ-20125,OFF-EN-10001771,908,4,Medium,50.2,2,0.0,14.52,4.01,5
1024,US-2013-128650,20131206,20131211,SW-20350,OFF-ST-10002574,360,4,Medium,58.716,3,0.4,-38.184,3.62,5
50547,UP-2013-3560,20131206,20131212,MS-7710,OFF-SAN-10001542,1653,4,Medium,33.96,1,0.0,14.25,3.55,6
42188,UP-2013-9310,20131206,20131210,HH-5010,TEC-MEM-10002524,534,4,High,28.38,1,0.0,5.37,3.39,4
44406,SG-2013-2440,20131206,20131210,HF-4995,TEC-STA-10001487,306,4,Medium,38.37,1,0.0,0.75,3.23,4
21262,IN-2013-29340,20131206,20131207,AH-10690,OFF-PA-10003899,1651,1,Medium,33.96,2,0.0,11.52,2.27,1
1023,US-2013-128650,20131206,20131211,SW-20350,OFF-BI-10001254,360,4,Medium,39.36,2,0.4,-11.84,2.13,5
18203,ES-2013-4700994,20131206,20131210,CB-12535,OFF-BI-10003058,699,4,Medium,39.96,3,0.0,16.38,2.08,4
35893,CA-2013-140564,20131206,20131211,TC-21475,OFF-AR-10000034,1656,3,Medium,33.92,8,0.0,13.2288,1.86,5
46371,UP-2013-4830,20131206,20131212,EM-3810,OFF-ACC-10004692,1652,4,Medium,30.48,1,0.0,2.73,1.61,6
38168,CA-2013-145009,20131206,20131209,RF-19345,OFF-LA-10004853,127,3,High,11.952,3,0.2,3.8844,1.42,3
41261,CA-2013-146374,20131206,20131211,HE-14800,FUR-FU-10002671,803,3,Medium,13.4,1,0.0,6.432,0.96,5
41262,CA-2013-146374,20131206,20131211,HE-14800,OFF-PA-10000349,803,3,Medium,4.98,1,0.0,2.3406,0.76,5
3053,MX-2013-100678,20131206,20131211,SJ-20125,OFF-BI-10003184,908,4,Medium,7.72,2,0.0,2.84,0.53,5
40072,CA-2013-163636,20131206,20131210,MP-18175,OFF-AR-10001547,127,3,High,3.536,2,0.2,0.3094,0.29,4
44408,SG-2013-2440,20131206,20131210,HF-4995,OFF-AVE-10003279,306,4,Medium,5.91,1,0.0,2.1,0.25,4
27280,IN-2013-50074,20130107,20130111,MV-18190,OFF-ST-10001357,160,4,Medium,1603.314,9,0.1,142.344,113.3,4
18720,ES-2013-1787717,20130107,20130112,TS-21340,OFF-ST-10004367,1657,3,High,246.72,4,0.0,73.92,38.83,5
18719,ES-2013-1787717,20130107,20130112,TS-21340,OFF-AR-10004825,1657,3,High,164.88,3,0.0,57.69,23.25,5
1373,MX-2013-116232,20130107,20130110,RA-19945,OFF-AR-10003829,478,1,High,44.1,3,0.0,11.88,9.64,3
1374,MX-2013-116232,20130107,20130110,RA-19945,OFF-AR-10000422,478,1,High,44.4,3,0.0,8.88,7.94,3
6689,US-2013-127761,20130107,20130111,BW-11200,OFF-SU-10002466,10,4,Medium,136.164,7,0.4,-59.136,6.06,4
33458,CA-2013-101938,20130107,20130112,DW-13480,OFF-AR-10003696,1658,4,Medium,34.58,1,0.0,10.0282,3.06,5
12193,IT-2013-2906842,20130107,20130110,MC-17845,FUR-CH-10000667,1659,1,Medium,21.564,1,0.6,-20.496,2.93,3
6688,US-2013-127761,20130107,20130111,BW-11200,OFF-SU-10002498,10,4,Medium,22.224,2,0.4,-11.136,2.31,4
39327,CA-2013-158806,20130107,20130111,NM-18520,FUR-FU-10004270,1391,4,Medium,23.076,3,0.6,-10.9611,2.14,4
45901,PL-2013-6270,20130107,20130112,AT-435,OFF-IBI-10000779,1435,3,Medium,20.82,2,0.0,7.02,1.44,5
39328,CA-2013-158806,20130107,20130111,NM-18520,OFF-PA-10004621,1391,4,Medium,25.92,5,0.2,9.072,1.36,4
50891,AJ-2013-8630,20130107,20130112,DC-3285,OFF-CAR-10001428,653,4,Medium,7.62,1,0.0,3.42,0.42,5
40411,CA-2013-135461,20130207,20130210,EB-13975,TEC-PH-10004094,125,3,High,623.96,5,0.2,38.9975,132.64,3
12824,ES-2013-4017249,20130207,20130211,MV-18190,TEC-CO-10004377,699,4,High,950.22,3,0.0,208.98,131.43,4
44600,RW-2013-8370,20130207,20130212,TB-11250,TEC-BRO-10003986,469,3,Medium,865.98,6,0.0,268.38,122.02,5
5603,MX-2013-127866,20130207,20130210,JK-15325,OFF-ST-10003459,86,3,High,1023.36,12,0.0,184.08,78.58,3
44540,RO-2013-8540,20130207,20130211,MH-7620,FUR-BEV-10000326,1660,4,High,531.18,1,0.0,90.3,75.39,4
4849,MX-2013-153920,20130207,20130207,BW-11110,FUR-CH-10003733,318,2,High,624.736,14,0.2,46.816,38.38,0
21282,IN-2013-11357,20130207,20130211,JH-15910,FUR-CH-10001138,1661,4,Medium,514.53,3,0.0,210.87,27.87,4
4847,MX-2013-153920,20130207,20130207,BW-11110,OFF-ST-10001440,318,2,High,129.12,4,0.0,60.64,23.6,0
17088,ES-2013-2930577,20130207,20130211,DJ-13510,OFF-ST-10004996,956,4,High,292.734,6,0.1,35.694,21.34,4
33025,CA-2013-106894,20130207,20130207,CA-12265,TEC-AC-10003063,1060,2,High,100.0,4,0.0,21.0,20.11,0
44602,RW-2013-8370,20130207,20130212,TB-11250,TEC-MOT-10001196,469,3,Medium,176.22,1,0.0,45.81,17.96,5
21281,IN-2013-11357,20130207,20130211,JH-15910,FUR-FU-10003052,1661,4,Medium,159.12,3,0.0,60.39,15.54,4
33992,CA-2013-161662,20130207,20130209,BE-11410,OFF-PA-10003465,713,1,Critical,30.352,2,0.2,10.6232,10.27,2
12823,ES-2013-4017249,20130207,20130211,MV-18190,FUR-FU-10000388,699,4,High,127.26,3,0.0,19.08,10.23,4
21280,IN-2013-11357,20130207,20130211,JH-15910,OFF-ST-10004382,1661,4,Medium,142.2,6,0.0,29.7,10.04,4
4848,MX-2013-153920,20130207,20130207,BW-11110,FUR-CH-10000414,318,2,High,115.008,4,0.2,-20.192,8.46,0
20933,IN-2013-58747,20130207,20130211,LR-16915,OFF-AR-10003774,626,4,Medium,182.76,4,0.0,74.88,7.39,4
44601,RW-2013-8370,20130207,20130212,TB-11250,FUR-IKE-10002509,469,3,Medium,141.9,1,0.0,22.68,6.95,5
4850,MX-2013-153920,20130207,20130207,BW-11110,OFF-SU-10002962,318,2,High,44.28,3,0.0,0.42,6.91,0
17087,ES-2013-2930577,20130207,20130211,DJ-13510,OFF-SU-10004446,956,4,High,49.68,2,0.0,23.34,5.76,4
20935,IN-2013-58747,20130207,20130211,LR-16915,OFF-EN-10001789,626,4,Medium,61.47,3,0.0,4.86,5.23,4
29685,IN-2013-15459,20130207,20130211,RF-19840,TEC-AC-10002257,1662,4,Medium,46.32,1,0.0,16.2,1.26,4
4851,MX-2013-153920,20130207,20130207,BW-11110,OFF-FA-10002268,318,2,High,25.6,2,0.0,4.08,1.26,0
33026,CA-2013-106894,20130207,20130207,CA-12265,OFF-LA-10001045,1060,2,High,7.83,3,0.0,3.6018,0.6,0
20934,IN-2013-58747,20130207,20130211,LR-16915,OFF-BI-10001659,626,4,Medium,36.3,5,0.0,6.45,0.29,4
1037,MX-2013-147543,20130307,20130311,BT-11305,TEC-PH-10001587,439,4,High,456.66,9,0.0,77.58,50.93,4
9986,MX-2013-110828,20130307,20130312,VM-21685,TEC-AC-10002308,1663,4,High,375.4,5,0.0,97.6,50.08,5
25647,IN-2013-47680,20130307,20130311,JG-15805,TEC-AC-10002884,160,4,Medium,454.086,6,0.1,136.206,40.98,4
7772,MX-2013-164147,20130307,20130309,Co-12640,TEC-AC-10002712,1011,3,High,270.9,5,0.0,27.0,39.54,2
39739,US-2013-155173,20130307,20130311,JB-16045,TEC-PH-10004586,83,4,Medium,431.94,2,0.4,-71.99,26.74,4
19998,IT-2013-4188855,20130307,20130311,LC-16885,FUR-TA-10000403,1664,4,Medium,311.472,2,0.7,-643.728,24.54,4
26790,IN-2013-11994,20130307,20130309,DL-13330,TEC-AC-10003668,160,3,Medium,206.658,2,0.1,41.298,17.38,2
26161,ID-2013-52041,20130307,20130311,MS-17770,OFF-ST-10004346,789,4,Medium,136.1781,3,0.17,-6.6519,12.97,4
25646,IN-2013-47680,20130307,20130311,JG-15805,FUR-CH-10004576,160,4,Medium,128.628,3,0.1,19.998,12.39,4
25648,IN-2013-47680,20130307,20130311,JG-15805,OFF-BI-10002243,160,4,Medium,106.164,4,0.1,38.844,7.23,4
39741,US-2013-155173,20130307,20130311,JB-16045,TEC-PH-10002538,83,4,Medium,68.238,3,0.4,-12.5103,5.68,4
1036,MX-2013-147543,20130307,20130311,BT-11305,OFF-PA-10001761,439,4,High,43.98,3,0.0,15.78,4.62,4
3244,US-2013-122903,20130307,20130312,GT-14635,TEC-AC-10004951,360,4,Medium,51.96,5,0.4,-3.54,3.95,5
5847,MX-2013-155971,20130307,20130311,HD-14785,OFF-FA-10001727,1665,4,Medium,22.08,3,0.0,0.0,1.32,4
39740,US-2013-155173,20130307,20130311,JB-16045,OFF-BI-10002982,83,4,Medium,2.043,1,0.7,-1.4982,0.11,4
40095,US-2013-150140,20130407,20130411,VM-21685,TEC-PH-10002555,1209,4,High,1294.75,5,0.0,336.635,214.54,4
18877,ES-2013-5312636,20130407,20130409,FA-14230,OFF-ST-10003785,535,3,Critical,593.73,5,0.4,-296.97,61.02,2
1315,MX-2013-158918,20130407,20130411,MW-18235,OFF-SU-10003739,1666,4,Medium,128.8,8,0.0,14.08,12.07,4
1312,MX-2013-158918,20130407,20130411,MW-18235,OFF-EN-10002372,1666,4,Medium,99.3,5,0.0,32.7,10.95,4
18876,ES-2013-5312636,20130407,20130409,FA-14230,OFF-BI-10003152,535,3,Critical,19.08,4,0.0,8.16,6.77,2
1314,MX-2013-158918,20130407,20130411,MW-18235,OFF-SU-10001750,1666,4,Medium,85.5,3,0.0,36.72,4.05,4
1311,MX-2013-158918,20130407,20130411,MW-18235,OFF-AR-10000833,1666,4,Medium,101.58,3,0.0,1.98,3.79,4
1313,MX-2013-158918,20130407,20130411,MW-18235,OFF-FA-10004946,1666,4,Medium,21.96,3,0.0,2.82,1.74,4
18875,ES-2013-5312636,20130407,20130409,FA-14230,OFF-BI-10000289,535,3,Critical,11.55,1,0.0,2.76,1.73,2
22259,ID-2013-49248,20130507,20130509,CM-11830,TEC-CO-10002035,138,1,High,949.6872,4,0.37,-437.2728,126.57,2
9282,MX-2013-146913,20130507,20130511,JG-15805,OFF-ST-10004381,1667,4,Medium,928.2,7,0.0,222.74,76.24,4
22258,ID-2013-49248,20130507,20130509,CM-11830,FUR-BO-10004399,138,1,High,435.0024,4,0.37,-214.0776,68.91,2
29341,IN-2013-12155,20130507,20130510,DR-12880,TEC-AC-10003413,68,1,Critical,497.64,2,0.0,179.1,67.55,3
43789,GH-2013-8500,20130507,20130511,BS-1365,FUR-HON-10002424,195,4,High,162.84,2,0.0,76.5,34.31,4
29390,ID-2013-35948,20130507,20130511,AS-10135,FUR-CH-10001871,754,4,High,721.008,9,0.2,-126.252,33.76,4
23486,IN-2013-33169,20130507,20130512,TB-21520,OFF-AR-10001073,160,4,High,254.016,12,0.1,76.176,32.26,5
22260,ID-2013-49248,20130507,20130509,CM-11830,TEC-CO-10003522,138,1,High,148.932,2,0.37,-85.128,32.11,2
43788,GH-2013-8500,20130507,20130511,BS-1365,OFF-KRA-10003337,195,4,High,364.5,10,0.0,123.9,29.64,4
22449,IN-2013-65166,20130507,20130509,LP-17095,OFF-SU-10000411,1668,1,Critical,103.3725,5,0.45,-28.3275,24.57,2
22261,ID-2013-49248,20130507,20130509,CM-11830,OFF-ST-10003017,138,1,High,56.3736,4,0.17,-1.4664,20.79,2
22262,ID-2013-49248,20130507,20130509,CM-11830,OFF-ST-10001534,138,1,High,89.4906,6,0.17,31.1706,18.99,2
21649,IN-2013-24762,20130507,20130512,AB-10255,OFF-LA-10002806,332,3,Medium,112.563,11,0.1,48.543,16.2,5
21650,IN-2013-24762,20130507,20130512,AB-10255,OFF-SU-10004814,332,3,Medium,128.628,3,0.1,32.868,15.69,5
22718,IN-2013-79390,20130507,20130512,SC-20695,OFF-ST-10001290,1669,4,Medium,248.64,4,0.0,109.32,15.39,5
28696,IN-2013-62898,20130507,20130509,RA-19945,TEC-AC-10004016,1670,3,High,83.43,3,0.1,12.96,15.37,2
21647,IN-2013-24762,20130507,20130512,AB-10255,TEC-PH-10004200,332,3,Medium,314.388,2,0.1,48.888,12.93,5
21648,IN-2013-24762,20130507,20130512,AB-10255,TEC-AC-10004704,332,3,Medium,95.688,2,0.1,20.148,12.71,5
10713,ES-2013-3066853,20130507,20130511,PO-19180,OFF-AR-10001898,1671,4,High,80.01,3,0.0,3.15,9.9,4
28697,IN-2013-62898,20130507,20130509,RA-19945,OFF-FA-10001082,1670,3,High,71.199,9,0.1,-6.561,8.7,2
14699,ES-2013-1713812,20130507,20130507,MG-17875,OFF-AR-10001482,1429,2,Critical,22.47,1,0.0,0.0,7.24,0
10711,ES-2013-3066853,20130507,20130511,PO-19180,OFF-BI-10002718,1671,4,High,43.2,3,0.0,2.16,7.05,4
43787,GH-2013-8500,20130507,20130511,BS-1365,TEC-BEL-10004162,195,4,High,79.5,2,0.0,2.34,7.02,4
10712,ES-2013-3066853,20130507,20130511,PO-19180,OFF-FA-10001348,1671,4,High,41.4,3,0.0,7.83,6.58,4
23953,IN-2013-10776,20130507,20130509,SH-19975,OFF-FA-10001026,1672,3,High,40.5,3,0.0,4.05,6.55,2
40972,CA-2013-137393,20130507,20130511,GM-14500,FUR-FU-10001617,1196,4,High,41.6,4,0.0,14.144,6.37,4
29393,ID-2013-35948,20130507,20130511,AS-10135,OFF-ST-10000892,754,4,High,133.2,5,0.5,-13.35,6.16,4
9283,MX-2013-146913,20130507,20130511,JG-15805,OFF-AR-10002802,1667,4,Medium,59.7,3,0.0,8.94,5.76,4
17556,IT-2013-5497653,20130507,20130512,CC-12220,OFF-FA-10003930,18,3,Medium,53.19,5,0.1,13.59,5.05,5
22450,IN-2013-65166,20130507,20130509,LP-17095,OFF-BI-10003031,1668,1,Critical,25.704,3,0.15,5.724,4.92,2
17554,IT-2013-5497653,20130507,20130512,CC-12220,OFF-AR-10001068,18,3,Medium,88.074,2,0.1,39.114,4.05,5
34656,CA-2013-139234,20130507,20130511,AF-10870,TEC-AC-10004510,127,4,High,26.176,2,0.2,-3.272,3.9,4
33677,CA-2013-118052,20130507,20130511,BE-11455,OFF-PA-10002581,1673,4,Medium,49.568,2,0.2,15.49,3.71,4
22717,IN-2013-79390,20130507,20130512,SC-20695,OFF-FA-10004447,1669,4,Medium,83.55,5,0.0,27.45,3.58,5
37929,US-2013-146857,20130507,20130509,BE-11455,OFF-AP-10001205,192,3,High,54.48,1,0.0,15.2544,3.02,2
29394,ID-2013-35948,20130507,20130511,AS-10135,OFF-BI-10004181,754,4,High,40.995,3,0.5,-31.995,2.87,4
22719,IN-2013-79390,20130507,20130512,SC-20695,OFF-FA-10003838,1669,4,Medium,67.95,5,0.0,12.15,2.62,5
33678,CA-2013-118052,20130507,20130511,BE-11455,FUR-FU-10004848,1673,4,Medium,54.712,7,0.2,11.6263,2.39,4
17555,IT-2013-5497653,20130507,20130512,CC-12220,OFF-AP-10004749,18,3,Medium,30.888,1,0.2,9.258,2.32,5
29391,ID-2013-35948,20130507,20130511,AS-10135,OFF-ST-10003414,754,4,High,14.76,3,0.5,-10.98,1.71,4
29392,ID-2013-35948,20130507,20130511,AS-10135,OFF-FA-10001339,754,4,High,6.84,1,0.5,-5.34,0.82,4
8387,MX-2013-140914,20130507,20130512,AT-10435,OFF-BI-10001598,360,3,Medium,7.632,4,0.4,0.592,0.63,5
33676,CA-2013-118052,20130507,20130511,BE-11455,OFF-FA-10004248,1673,4,Medium,7.216,2,0.2,1.7138,0.47,4
34655,CA-2013-139234,20130507,20130511,AF-10870,OFF-BI-10000773,127,4,High,3.208,2,0.8,-5.2932,0.14,4
21191,IN-2013-40050,20130607,20130609,AS-10225,FUR-CH-10003232,667,1,High,3298.26,7,0.0,1055.25,589.36,2
40957,CA-2013-160717,20130607,20130612,ME-17320,TEC-PH-10001459,1160,4,Medium,3023.928,9,0.2,226.7946,207.32,5
31730,CA-2013-127369,20130607,20130608,DB-13060,OFF-ST-10003306,134,1,Critical,714.3,5,0.0,207.147,195.49,1
6469,MX-2013-157245,20130607,20130607,JK-15325,TEC-CO-10001818,54,2,High,709.69776,3,0.002,5.65776,185.45,0
30921,IN-2013-83289,20130607,20130612,JP-16135,TEC-PH-10001360,245,4,Medium,1275.0,2,0.0,140.22,79.45,5
28831,IN-2013-12757,20130607,20130609,PS-18760,OFF-AP-10002186,1485,3,Critical,426.6,5,0.0,34.05,67.89,2
41194,CA-2013-112830,20130607,20130611,LP-17095,FUR-FU-10004306,1674,4,High,466.32,3,0.2,34.974,56.01,4
36830,US-2013-167472,20130607,20130608,CK-12595,TEC-AC-10003174,45,1,High,323.37,3,0.0,129.348,54.42,1
48443,IR-2013-4560,20130607,20130611,DK-3375,TEC-OKI-10001385,565,4,High,311.25,1,0.0,40.44,52.02,4
26470,IN-2013-76352,20130607,20130609,HW-14935,TEC-MA-10000199,528,1,Medium,747.0,4,0.4,-435.84,45.8,2
40959,CA-2013-160717,20130607,20130612,ME-17320,TEC-PH-10001760,1160,4,Medium,477.6,3,0.2,161.19,44.12,5
25807,IN-2013-30460,20130607,20130612,SR-20740,TEC-CO-10003917,1180,4,Medium,802.2645,5,0.07,344.9145,42.67,5
50863,RS-2013-2980,20130607,20130611,BE-1335,FUR-OFF-10002330,1675,4,Medium,467.43,1,0.0,32.7,42.15,4
30919,IN-2013-83289,20130607,20130612,JP-16135,TEC-AC-10001295,245,4,Medium,409.08,4,0.0,188.16,41.15,5
26484,IN-2013-27541,20130607,20130608,ND-18460,OFF-AP-10000904,37,1,Critical,100.368,3,0.15,8.208,33.65,1
30403,ID-2013-83730,20130607,20130611,TH-21100,FUR-CH-10003948,483,4,High,218.844,2,0.4,-21.936,21.97,4
12787,ES-2013-4550309,20130607,20130611,BN-11515,TEC-AC-10004704,1676,4,High,277.92,6,0.0,41.58,20.8,4
29758,ID-2013-63570,20130607,20130612,TR-21325,TEC-CO-10003570,37,4,Medium,460.356,2,0.35,-49.584,20.15,5
21190,IN-2013-40050,20130607,20130609,AS-10225,OFF-SU-10001869,667,1,High,69.03,3,0.0,1.35,19.83,2
6521,MX-2013-105291,20130607,20130612,JW-16075,OFF-AP-10004921,1677,3,Medium,153.42,3,0.0,61.32,18.98,5
12786,ES-2013-4550309,20130607,20130611,BN-11515,OFF-AR-10000659,1676,4,High,211.89,7,0.0,72.03,18.74,4
6468,MX-2013-157245,20130607,20130607,JK-15325,OFF-AR-10001678,54,2,High,62.12,2,0.0,31.04,16.25,0
28862,IN-2013-35017,20130607,20130609,SR-20740,OFF-EN-10004418,1309,3,Critical,43.5,5,0.0,6.0,15.52,2
18441,ES-2013-1521931,20130607,20130610,SJ-20125,TEC-AC-10002122,95,3,Medium,163.38,2,0.0,9.78,15.21,3
36828,US-2013-167472,20130607,20130608,CK-12595,TEC-AC-10001109,45,1,High,179.94,6,0.0,75.5748,13.35,1
18230,ES-2013-4487295,20130607,20130608,DK-13150,OFF-AR-10001482,1678,1,High,44.94,2,0.0,0.0,13.31,1
5567,MX-2013-142153,20130607,20130612,SG-20470,TEC-PH-10004251,231,4,Medium,224.04,2,0.0,62.72,12.72,5
3209,MX-2013-115630,20130607,20130611,RB-19330,TEC-PH-10003793,194,4,Medium,173.92,4,0.0,45.2,12.38,4
36381,CA-2013-108350,20130607,20130610,SC-20230,OFF-PA-10003656,134,3,High,105.52,4,0.0,48.5392,11.97,3
44960,EG-2013-4130,20130607,20130611,CS-2355,TEC-ENE-10005000,74,4,High,114.39,1,0.0,18.3,11.97,4
29760,ID-2013-63570,20130607,20130612,TR-21325,OFF-BI-10004078,37,4,Medium,163.3275,7,0.15,1.8375,10.85,5
1316,MX-2013-126802,20130607,20130607,CS-11950,OFF-ST-10002233,1679,2,High,64.68,2,0.0,23.92,9.97,0
14751,ES-2013-4562700,20130607,20130611,HR-14770,OFF-ST-10002437,670,4,High,172.692,4,0.1,15.252,9.9,4
3211,MX-2013-115630,20130607,20130611,RB-19330,TEC-PH-10001587,194,4,Medium,152.22,3,0.0,25.86,9.88,4
26468,IN-2013-76352,20130607,20130609,HW-14935,OFF-AR-10001518,528,1,Medium,96.984,6,0.4,3.204,9.1,2
6837,MX-2013-130547,20130607,20130610,MC-17590,FUR-FU-10003362,423,1,Medium,47.52,3,0.0,11.4,8.92,3
29759,ID-2013-63570,20130607,20130612,TR-21325,OFF-ST-10004315,37,4,Medium,116.391,1,0.45,-84.669,7.91,5
30920,IN-2013-83289,20130607,20130612,JP-16135,OFF-EN-10003512,245,4,Medium,75.24,4,0.0,29.28,6.49,5
41195,CA-2013-112830,20130607,20130611,LP-17095,FUR-FU-10004845,1674,4,High,82.64,2,0.2,0.0,6.41,4
29761,ID-2013-63570,20130607,20130612,TR-21325,OFF-AR-10004486,37,4,Medium,55.572,2,0.45,-19.248,6.35,5
28730,ID-2013-52139,20130607,20130610,SC-20050,OFF-BI-10002632,1631,3,High,51.45,2,0.5,-23.67,6.33,3
12785,ES-2013-4550309,20130607,20130611,BN-11515,OFF-AR-10001714,1676,4,High,76.05,3,0.0,20.52,5.86,4
5564,MX-2013-142153,20130607,20130612,SG-20470,OFF-AR-10002975,231,4,Medium,60.92,2,0.0,23.72,5.72,5
36831,US-2013-167472,20130607,20130608,CK-12595,OFF-PA-10000157,45,1,High,59.94,3,0.0,28.1718,5.47,1
36829,US-2013-167472,20130607,20130608,CK-12595,TEC-AC-10003038,45,1,High,26.85,3,0.0,5.1015,5.11,1
3206,MX-2013-115630,20130607,20130611,RB-19330,OFF-ST-10001598,194,4,Medium,65.6,5,0.0,24.9,4.69,4
5565,MX-2013-142153,20130607,20130612,SG-20470,OFF-LA-10004370,231,4,Medium,51.84,9,0.0,18.0,4.57,5
13722,ES-2013-2440146,20130607,20130610,CM-12190,OFF-BI-10004448,592,3,High,44.82,3,0.0,3.96,4.51,3
50764,TU-2013-1880,20130607,20130610,MJ-7740,OFF-XER-10001513,79,3,Critical,16.224,2,0.6,-11.796,4.33,3
18229,ES-2013-4487295,20130607,20130608,DK-13150,OFF-SU-10004244,1678,1,High,28.86,2,0.0,0.24,4.11,1
3208,MX-2013-115630,20130607,20130611,RB-19330,OFF-EN-10003507,194,4,Medium,50.24,4,0.0,3.44,3.8,4
25808,IN-2013-30460,20130607,20130612,SR-20740,OFF-EN-10003632,1180,4,Medium,76.2564,4,0.47,-46.1436,3.69,5
44961,EG-2013-4130,20130607,20130611,CS-2355,OFF-WIL-10002772,74,4,High,29.49,1,0.0,6.18,3.64,4
36832,US-2013-167472,20130607,20130608,CK-12595,OFF-BI-10001721,45,1,High,64.14,3,0.0,30.7872,3.3,1
3210,MX-2013-115630,20130607,20130611,RB-19330,OFF-LA-10002063,194,4,Medium,32.9,7,0.0,6.58,3.29,4
50765,TU-2013-1880,20130607,20130610,MJ-7740,TEC-SAN-10000142,79,3,Critical,14.448,1,0.6,-14.472,3.13,3
36833,US-2013-167472,20130607,20130608,CK-12595,OFF-BI-10000591,45,1,High,11.67,3,0.0,5.6016,3.02,1
5568,MX-2013-142153,20130607,20130612,SG-20470,OFF-AR-10003680,231,4,Medium,39.48,2,0.0,18.92,2.74,5
18160,ES-2013-1253344,20130607,20130611,LH-17155,OFF-SU-10003209,1231,4,Medium,24.15,1,0.0,11.1,2.52,4
